,gene,freq,type,pam
815,APBA2,6,RNA,Original
816,APBA3,6,RNA,Original
817,APBB1,6,RNA,Original
818,APBB1IP,6,RNA,Original
819,APBB2,6,RNA,Original
820,APBB3,6,RNA,Original
821,APC,6,RNA,Original
822,APC2,6,RNA,Original
823,APCDD1,6,RNA,Original
824,APCDD1L,6,RNA,Original
825,APCS,6,RNA,Original
826,APEH,6,RNA,Original
827,APEX1,6,RNA,Original
828,APEX2,6,RNA,Original
829,APH1A,6,RNA,Original
830,APH1B,6,RNA,Original
831,API5,6,RNA,Original
832,APIP,6,RNA,Original
833,APITD1,6,RNA,Original
834,APITD1-CORT,6,RNA,Original
835,APLF,6,RNA,Original
836,APLN,6,RNA,Original
837,APLNR,6,RNA,Original
838,APLP1,6,RNA,Original
839,APLP2,6,RNA,Original
840,APMAP,6,RNA,Original
841,APOA1,6,RNA,Original
842,APOA1BP,6,RNA,Original
843,APOA2,6,RNA,Original
844,APOA4,6,RNA,Original
845,APOA5,6,RNA,Original
846,APOB,6,RNA,Original
847,APOBEC1,6,RNA,Original
848,APOBEC2,6,RNA,Original
849,APOBEC3A,6,RNA,Original
850,APOBEC3A_B,6,RNA,Original
851,APOBEC3B,6,RNA,Original
852,APOBEC3C,6,RNA,Original
853,APOBEC3D,6,RNA,Original
854,APOBEC3F,6,RNA,Original
855,APOBEC3G,6,RNA,Original
856,APOBEC3H,6,RNA,Original
857,APOBEC4,6,RNA,Original
858,APOBR,6,RNA,Original
859,APOC1,6,RNA,Original
860,APOC2,6,RNA,Original
861,APOC3,6,RNA,Original
862,APOC4,6,RNA,Original
863,APOD,6,RNA,Original
864,APOE,6,RNA,Original
865,APOF,6,RNA,Original
866,APOH,6,RNA,Original
867,APOL1,6,RNA,Original
868,APOL2,6,RNA,Original
869,APOL3,6,RNA,Original
870,APOL4,6,RNA,Original
871,APOL5,6,RNA,Original
872,APOL6,6,RNA,Original
873,APOLD1,6,RNA,Original
874,APOM,6,RNA,Original
875,APOO,6,RNA,Original
876,APOOL,6,RNA,Original
877,APOPT1,6,RNA,Original
878,APP,6,RNA,Original
879,APPBP2,6,RNA,Original
880,APPL1,6,RNA,Original
881,APPL2,6,RNA,Original
882,APRT,6,RNA,Original
883,APTX,6,RNA,Original
884,AQP1,6,RNA,Original
885,AQP10,6,RNA,Original
886,AQP11,6,RNA,Original
887,AQP12B,6,RNA,Original
888,AQP2,6,RNA,Original
889,AQP3,6,RNA,Original
890,AQP4,6,RNA,Original
891,AQP5,6,RNA,Original
892,AQP6,6,RNA,Original
893,AQP7,6,RNA,Original
894,AQP8,6,RNA,Original
895,AQP9,6,RNA,Original
896,AQPEP,6,RNA,Original
897,AQR,4,RNA,Original
898,AR,6,RNA,Original
899,ARAF,6,RNA,Original
900,ARAP1,6,RNA,Original
901,ARAP2,6,RNA,Original
902,ARAP3,6,RNA,Original
903,ARC,6,RNA,Original
904,ARCN1,6,RNA,Original
905,AREG,6,RNA,Original
906,AREL1,6,RNA,Original
907,ARF1,6,RNA,Original
908,ARF3,6,RNA,Original
909,ARF4,6,RNA,Original
910,ARF5,6,RNA,Original
911,ARF6,6,RNA,Original
912,ARFGAP1,6,RNA,Original
913,ARFGAP2,6,RNA,Original
914,ARFGAP3,6,RNA,Original
915,ARFGEF1,6,RNA,Original
916,ARFGEF2,6,RNA,Original
917,ARFIP1,6,RNA,Original
918,ARFIP2,6,RNA,Original
919,ARFRP1,6,RNA,Original
920,ARG1,6,RNA,Original
921,ARG2,6,RNA,Original
922,ARGFX,6,RNA,Original
923,ARGLU1,6,RNA,Original
924,ARHGAP1,6,RNA,Original
925,ARHGAP10,4,RNA,Original
926,ARHGAP11A,6,RNA,Original
927,ARHGAP11B,6,RNA,Original
928,ARHGAP12,6,RNA,Original
929,ARHGAP15,6,RNA,Original
930,ARHGAP17,6,RNA,Original
931,ARHGAP18,6,RNA,Original
932,ARHGAP19,6,RNA,Original
933,ARHGAP20,6,RNA,Original
934,ARHGAP21,6,RNA,Original
935,ARHGAP22,6,RNA,Original
936,ARHGAP23,6,RNA,Original
937,ARHGAP24,6,RNA,Original
938,ARHGAP25,6,RNA,Original
939,ARHGAP26,6,RNA,Original
940,ARHGAP27,6,RNA,Original
941,ARHGAP28,6,RNA,Original
942,ARHGAP29,6,RNA,Original
943,ARHGAP30,6,RNA,Original
944,ARHGAP31,6,RNA,Original
945,ARHGAP32,6,RNA,Original
946,ARHGAP33,6,RNA,Original
947,ARHGAP35,6,RNA,Original
948,ARHGAP36,6,RNA,Original
949,ARHGAP39,6,RNA,Original
950,ARHGAP4,6,RNA,Original
951,ARHGAP40,6,RNA,Original
952,ARHGAP44,6,RNA,Original
953,ARHGAP5,6,RNA,Original
954,ARHGAP6,6,RNA,Original
955,ARHGAP8,6,RNA,Original
956,ARHGAP9,6,RNA,Original
957,ARHGDIA,6,RNA,Original
958,ARHGDIB,6,RNA,Original
959,ARHGDIG,6,RNA,Original
960,ARHGEF1,6,RNA,Original
961,ARHGEF10,6,RNA,Original
962,ARHGEF10L,6,RNA,Original
963,ARHGEF11,6,RNA,Original
964,ARHGEF12,6,RNA,Original
965,ARHGEF15,6,RNA,Original
966,ARHGEF16,6,RNA,Original
967,ARHGEF17,6,RNA,Original
968,ARHGEF18,6,RNA,Original
969,ARHGEF19,6,RNA,Original
970,ARHGEF2,6,RNA,Original
971,ARHGEF25,6,RNA,Original
972,ARHGEF26,6,RNA,Original
973,ARHGEF28,6,RNA,Original
974,ARHGEF3,6,RNA,Original
975,ARHGEF33,6,RNA,Original
976,ARHGEF35,6,RNA,Original
977,ARHGEF37,6,RNA,Original
978,ARHGEF38,6,RNA,Original
979,ARHGEF39,6,RNA,Original
980,ARHGEF4,6,RNA,Original
981,ARHGEF40,6,RNA,Original
982,ARHGEF5,6,RNA,Original
983,ARHGEF6,6,RNA,Original
984,ARHGEF7,6,RNA,Original
985,ARHGEF9,6,RNA,Original
986,ARID1A,6,RNA,Original
987,ARID1B,6,RNA,Original
988,ARID2,6,RNA,Original
989,ARID3A,6,RNA,Original
990,ARID3B,6,RNA,Original
991,ARID3C,6,RNA,Original
992,ARID4A,6,RNA,Original
993,ARID4B,6,RNA,Original
994,ARID5A,6,RNA,Original
995,ARID5B,6,RNA,Original
996,ARIH1,6,RNA,Original
997,ARIH2,6,RNA,Original
998,ARIH2OS,6,RNA,Original
999,ARL1,6,RNA,Original
1000,ARL10,6,RNA,Original
1001,ARL11,6,RNA,Original
1002,ARL13A,6,RNA,Original
1003,ARL13B,6,RNA,Original
1004,ARL14,6,RNA,Original
1005,ARL14EP,6,RNA,Original
1006,ARL14EPL,6,RNA,Original
1007,ARL15,6,RNA,Original
1008,ARL16,6,RNA,Original
1009,ARL17A,6,RNA,Original
1010,ARL17B,6,RNA,Original
1011,ARL2,6,RNA,Original
1012,ARL2BP,6,RNA,Original
1013,ARL3,6,RNA,Original
1014,ARL4A,6,RNA,Original
1015,ARL4C,6,RNA,Original
1016,ARL4D,6,RNA,Original
1017,ARL5A,6,RNA,Original
1018,ARL5B,6,RNA,Original
1019,ARL5C,6,RNA,Original
1020,ARL6,6,RNA,Original
1021,ARL6IP1,6,RNA,Original
1022,ARL6IP5,6,RNA,Original
1023,ARL6IP6,6,RNA,Original
1024,ARL8A,6,RNA,Original
1025,ARL8B,6,RNA,Original
1026,ARL9,6,RNA,Original
1027,ARMC1,6,RNA,Original
1028,ARMC10,6,RNA,Original
1029,ARMC12,6,RNA,Original
1030,ARMC2,6,RNA,Original
1031,ARMC3,6,RNA,Original
1032,ARMC4,6,RNA,Original
1033,ARMC5,6,RNA,Original
1034,ARMC6,6,RNA,Original
1035,ARMC7,6,RNA,Original
1036,ARMC8,6,RNA,Original
1037,ARMC9,6,RNA,Original
1038,ARMCX1,6,RNA,Original
1039,ARMCX2,6,RNA,Original
1040,ARMCX3,6,RNA,Original
1041,ARMCX4,6,RNA,Original
1042,ARMCX5,6,RNA,Original
1043,ARMCX5-GPRASP2,6,RNA,Original
1044,ARMCX6,6,RNA,Original
1045,ARMS2,6,RNA,Original
1046,ARNT,6,RNA,Original
1047,ARNT2,6,RNA,Original
1048,ARNTL,6,RNA,Original
1049,ARNTL2,6,RNA,Original
1050,ARPC1A,6,RNA,Original
1051,ARPC1B,6,RNA,Original
1052,ARPC2,6,RNA,Original
1053,ARPC3,6,RNA,Original
1054,ARPC4,6,RNA,Original
1055,ARPC4-TTLL3,6,RNA,Original
1056,ARPC5,6,RNA,Original
1057,ARPC5L,6,RNA,Original
1058,ARPP19,6,RNA,Original
1059,ARPP21,6,RNA,Original
1060,ARR3,6,RNA,Original
1061,ARRB1,6,RNA,Original
1062,ARRB2,6,RNA,Original
1063,ARRDC1,6,RNA,Original
1064,ARRDC2,6,RNA,Original
1065,ARRDC3,6,RNA,Original
1066,ARRDC4,6,RNA,Original
1067,ARRDC5,6,RNA,Original
1068,ARSA,6,RNA,Original
1069,ARSB,6,RNA,Original
1070,ARSD,6,RNA,Original
1071,ARSE,6,RNA,Original
1072,ARSF,6,RNA,Original
1073,ARSG,6,RNA,Original
1074,ARSH,6,RNA,Original
1075,ARSI,6,RNA,Original
1076,ARSJ,6,RNA,Original
1077,ARSK,6,RNA,Original
1078,ART1,6,RNA,Original
1079,ART3,6,RNA,Original
1080,ART4,6,RNA,Original
1081,ART5,6,RNA,Original
1082,ARTN,6,RNA,Original
1083,ARV1,6,RNA,Original
1084,ARVCF,6,RNA,Original
1085,ARX,6,RNA,Original
1086,AS3MT,6,RNA,Original
1087,ASAH1,6,RNA,Original
1088,ASAH2,6,RNA,Original
1089,ASAH2B,6,RNA,Original
1090,ASAP1,6,RNA,Original
1091,ASAP2,6,RNA,Original
1092,ASAP3,6,RNA,Original
1093,ASB1,6,RNA,Original
1094,ASB10,6,RNA,Original
1095,ASB11,6,RNA,Original
1096,ASB12,6,RNA,Original
1097,ASB13,6,RNA,Original
1098,ASB14,6,RNA,Original
1099,ASB15,6,RNA,Original
1100,ASB16,6,RNA,Original
1101,ASB17,6,RNA,Original
1102,ASB18,6,RNA,Original
1103,ASB2,6,RNA,Original
1104,ASB3,6,RNA,Original
1105,ASB4,6,RNA,Original
1106,ASB5,6,RNA,Original
1107,ASB6,6,RNA,Original
1108,ASB7,6,RNA,Original
1109,ASB8,6,RNA,Original
1110,ASB9,6,RNA,Original
1111,ASCC1,6,RNA,Original
1112,ASCC2,6,RNA,Original
1113,ASCC3,6,RNA,Original
1114,ASCL1,6,RNA,Original
1115,ASCL2,6,RNA,Original
1116,ASCL3,6,RNA,Original
1117,ASCL4,6,RNA,Original
1118,ASCL5,6,RNA,Original
1119,ASF1A,6,RNA,Original
1120,ASF1B,6,RNA,Original
1121,ASGR1,6,RNA,Original
1122,ASGR2,6,RNA,Original
1123,ASH1L,6,RNA,Original
1124,ASH2L,6,RNA,Original
1125,ASIC1,6,RNA,Original
1126,ASIC2,6,RNA,Original
1127,ASIC3,6,RNA,Original
1128,ASIC4,6,RNA,Original
1129,ASIC5,6,RNA,Original
1130,ASIP,6,RNA,Original
1131,ASL,6,RNA,Original
1132,ASMT_X,6,RNA,Original
1133,ASMT_Y,6,RNA,Original
1134,ASMTL_X,6,RNA,Original
1135,ASMTL_Y,6,RNA,Original
1136,ASNA1,6,RNA,Original
1137,ASNS,6,RNA,Original
1138,ASNSD1,6,RNA,Original
1139,ASPA,6,RNA,Original
1140,ASPDH,6,RNA,Original
1141,ASPG,6,RNA,Original
1142,ASPH,6,RNA,Original
1143,ASPHD1,6,RNA,Original
1144,ASPHD2,6,RNA,Original
1145,ASPM,6,RNA,Original
1146,ASPRV1,6,RNA,Original
1147,ASPSCR1,6,RNA,Original
1148,ASRGL1,6,RNA,Original
1149,ASS1,6,RNA,Original
1150,ASTE1,6,RNA,Original
1151,ASTL,6,RNA,Original
1152,ASTN1,6,RNA,Original
1153,ASTN2,6,RNA,Original
1154,ASUN,6,RNA,Original
1155,ASXL1,6,RNA,Original
1156,ASXL2,6,RNA,Original
1157,ASXL3,6,RNA,Original
1158,ASZ1,6,RNA,Original
1159,ATAD1,6,RNA,Original
1160,ATAD2,6,RNA,Original
1161,ATAD2B,6,RNA,Original
1162,ATAD3A,6,RNA,Original
1163,ATAD3B,6,RNA,Original
1164,ATAD3C,6,RNA,Original
1165,ATAD5,6,RNA,Original
1166,ATAT1,6,RNA,Original
1167,ATCAY,6,RNA,Original
1168,ATE1,6,RNA,Original
1169,ATF1,6,RNA,Original
1170,ATF2,6,RNA,Original
1171,ATF3,6,RNA,Original
1172,ATF4,6,RNA,Original
1173,ATF5,6,RNA,Original
1174,ATF6,6,RNA,Original
1175,ATF6B,6,RNA,Original
1176,ATF7,6,RNA,Original
1177,ATF7IP,6,RNA,Original
1178,ATF7IP2,6,RNA,Original
1179,ATG10,6,RNA,Original
1180,ATG12,6,RNA,Original
1181,ATG13,6,RNA,Original
1182,ATG14,6,RNA,Original
1183,ATG16L1,6,RNA,Original
1184,ATG16L2,6,RNA,Original
1185,ATG2A,6,RNA,Original
1186,ATG2B,6,RNA,Original
1187,ATG3,6,RNA,Original
1188,ATG4A,6,RNA,Original
1189,ATG4B,6,RNA,Original
1190,ATG4C,6,RNA,Original
1191,ATG4D,6,RNA,Original
1192,ATG5,6,RNA,Original
1193,ATG7,6,RNA,Original
1194,ATG9A,6,RNA,Original
1195,ATHL1,6,RNA,Original
1196,ATIC,6,RNA,Original
1197,ATL1,6,RNA,Original
1198,ATL2,6,RNA,Original
1199,ATL3,6,RNA,Original
1200,ATM,6,RNA,Original
1201,ATMIN,6,RNA,Original
1202,ATN1,6,RNA,Original
1203,ATOH1,6,RNA,Original
1204,ATOH7,6,RNA,Original
1205,ATOH8,6,RNA,Original
1206,ATOX1,6,RNA,Original
1207,ATP10A,6,RNA,Original
1208,ATP10B,6,RNA,Original
1209,ATP10D,6,RNA,Original
1210,ATP11A,6,RNA,Original
1211,ATP11B,6,RNA,Original
1212,ATP11C,6,RNA,Original
1213,ATP12A,6,RNA,Original
1214,ATP13A1,6,RNA,Original
1215,ATP13A2,6,RNA,Original
1216,ATP13A3,6,RNA,Original
1217,ATP13A4,6,RNA,Original
1218,ATP13A5,6,RNA,Original
1219,ATP1A1,6,RNA,Original
1220,ATP1A2,6,RNA,Original
1221,ATP1A3,6,RNA,Original
1222,ATP1A4,6,RNA,Original
1223,ATP1B1,6,RNA,Original
1224,ATP1B2,6,RNA,Original
1225,ATP1B3,6,RNA,Original
1226,ATP1B4,6,RNA,Original
1227,ATP2A1,6,RNA,Original
1228,ATP2A2,6,RNA,Original
1229,ATP2A3,6,RNA,Original
1230,ATP2B1,6,RNA,Original
1231,ATP2B2,6,RNA,Original
1232,ATP2B3,6,RNA,Original
1233,ATP2B4,6,RNA,Original
1234,ATP2C1,6,RNA,Original
1235,ATP2C2,6,RNA,Original
1236,ATP4A,6,RNA,Original
1237,ATP4B,6,RNA,Original
1238,ATP5A1,6,RNA,Original
1239,ATP5B,6,RNA,Original
1240,ATP5C1,6,RNA,Original
1241,ATP5D,6,RNA,Original
1242,ATP5E,4,RNA,Original
1243,ATP5F1,6,RNA,Original
1244,ATP5G1,6,RNA,Original
1245,ATP5G2,6,RNA,Original
1246,ATP5G3,6,RNA,Original
1247,ATP5H,6,RNA,Original
1248,ATP5I,6,RNA,Original
1249,ATP5J,6,RNA,Original
1250,ATP5J2,6,RNA,Original
1251,ATP5J2-PTCD1,6,RNA,Original
1252,ATP5L,6,RNA,Original
1253,ATP5L2,6,RNA,Original
1254,ATP5O,6,RNA,Original
1255,ATP5S,6,RNA,Original
1256,ATP5SL,6,RNA,Original
1257,ATP6AP1,6,RNA,Original
1258,ATP6AP1L,6,RNA,Original
1259,ATP6AP2,6,RNA,Original
1260,ATP6V0A1,6,RNA,Original
1261,ATP6V0A2,6,RNA,Original
1262,ATP6V0A4,6,RNA,Original
1263,ATP6V0B,6,RNA,Original
1264,ATP6V0C,6,RNA,Original
1265,ATP6V0D1,6,RNA,Original
1266,ATP6V0D2,6,RNA,Original
1267,ATP6V0E1,6,RNA,Original
1268,ATP6V0E2,6,RNA,Original
1269,ATP6V1A,6,RNA,Original
1270,ATP6V1B1,6,RNA,Original
1271,ATP6V1B2,6,RNA,Original
1272,ATP6V1C1,6,RNA,Original
1273,ATP6V1C2,6,RNA,Original
1274,ATP6V1D,6,RNA,Original
1275,ATP6V1E1,6,RNA,Original
1276,ATP6V1E2,6,RNA,Original
1277,ATP6V1F,6,RNA,Original
1278,ATP6V1G1,6,RNA,Original
1279,ATP6V1G2,6,RNA,Original
1280,ATP6V1G3,6,RNA,Original
1281,ATP6V1H,6,RNA,Original
1282,ATP7A,6,RNA,Original
1283,ATP7B,6,RNA,Original
1284,ATP8A1,6,RNA,Original
1285,ATP8A2,6,RNA,Original
1286,ATP8B1,4,RNA,Original
1287,ATP8B2,6,RNA,Original
1288,ATP8B3,6,RNA,Original
1289,ATP8B4,6,RNA,Original
1290,ATP9A,6,RNA,Original
1291,ATP9B,6,RNA,Original
1292,ATPAF1,6,RNA,Original
1293,ATPAF2,6,RNA,Original
1294,ATPBD4,6,RNA,Original
1295,ATPIF1,6,RNA,Original
1296,ATR,6,RNA,Original
1297,ATRAID,6,RNA,Original
1298,ATRIP,6,RNA,Original
1299,ATRN,6,RNA,Original
1300,ATRNL1,6,RNA,Original
1301,ATRX,6,RNA,Original
1302,ATXN1,6,RNA,Original
1303,ATXN10,6,RNA,Original
1304,ATXN1L,6,RNA,Original
1305,ATXN2,6,RNA,Original
1306,ATXN2L,6,RNA,Original
1307,ATXN3,6,RNA,Original
1308,ATXN3L,6,RNA,Original
1309,ATXN7,6,RNA,Original
1310,ATXN7L1,6,RNA,Original
1311,ATXN7L2,6,RNA,Original
1312,ATXN7L3,6,RNA,Original
1313,ATXN7L3B,6,RNA,Original
1314,AUH,6,RNA,Original
1315,AUNIP,6,RNA,Original
1316,AUP1,6,RNA,Original
1317,AURKA,6,RNA,Original
1318,AURKAIP1,6,RNA,Original
1319,AURKB,6,RNA,Original
1320,AURKC,6,RNA,Original
1321,AUTS2,6,RNA,Original
1322,AVEN,6,RNA,Original
1323,AVIL,6,RNA,Original
1324,AVL9,6,RNA,Original
1325,AVP,6,RNA,Original
1326,AVPI1,6,RNA,Original
1327,AVPR1A,6,RNA,Original
1328,AVPR1B,6,RNA,Original
1329,AVPR2,6,RNA,Original
1330,AWAT1,6,RNA,Original
1331,AWAT2,6,RNA,Original
1332,AXDND1,6,RNA,Original
1333,AXIN1,6,RNA,Original
1334,AXIN2,6,RNA,Original
1335,AXL,6,RNA,Original
1336,AZGP1,6,RNA,Original
1337,AZI1,6,RNA,Original
1338,AZI2,6,RNA,Original
1339,AZIN1,6,RNA,Original
1340,AZU1,6,RNA,Original
1341,B2M,6,RNA,Original
1342,B3GALNT1,6,RNA,Original
1343,B3GALNT2,6,RNA,Original
1344,B3GALT1,6,RNA,Original
1345,B3GALT2,6,RNA,Original
1346,B3GALT4,6,RNA,Original
1347,B3GALT5,6,RNA,Original
1348,B3GALT6,6,RNA,Original
1349,B3GALTL,6,RNA,Original
1350,B3GAT1,6,RNA,Original
1351,B3GAT2,6,RNA,Original
1352,B3GAT3,6,RNA,Original
1353,B3GNT1,6,RNA,Original
1354,B3GNT2,6,RNA,Original
1355,B3GNT3,6,RNA,Original
1356,B3GNT4,6,RNA,Original
1357,B3GNT5,6,RNA,Original
1358,B3GNT6,6,RNA,Original
1359,B3GNT7,6,RNA,Original
1360,B3GNT8,6,RNA,Original
1361,B3GNT9,6,RNA,Original
1362,B3GNTL1,6,RNA,Original
1363,B4GALNT1,6,RNA,Original
1364,B4GALNT2,6,RNA,Original
1365,B4GALNT3,6,RNA,Original
1366,B4GALNT4,6,RNA,Original
1367,B4GALT1,6,RNA,Original
1368,B4GALT2,6,RNA,Original
1369,B4GALT3,6,RNA,Original
1370,B4GALT4,6,RNA,Original
1371,B4GALT5,6,RNA,Original
1372,B4GALT6,6,RNA,Original
1373,B4GALT7,6,RNA,Original
1374,B9D1,6,RNA,Original
1375,B9D2,6,RNA,Original
1376,BAALC,6,RNA,Original
1377,BAAT,6,RNA,Original
1378,BABAM1,6,RNA,Original
1379,BACE1,6,RNA,Original
1380,BACE2,6,RNA,Original
1381,BACH1,6,RNA,Original
1382,BACH2,6,RNA,Original
1383,BAD,6,RNA,Original
1384,BAG1,6,RNA,Original
1385,BAG2,6,RNA,Original
1386,BAG3,6,RNA,Original
1387,BAG4,6,RNA,Original
1388,BAG5,6,RNA,Original
1389,BAG6,6,RNA,Original
1390,BAGE,6,RNA,Original
1391,BAGE2,6,RNA,Original
1392,BAGE3,6,RNA,Original
1393,BAGE4,6,RNA,Original
1394,BAGE5,6,RNA,Original
1395,BAHCC1,6,RNA,Original
1396,BAHD1,6,RNA,Original
1397,BAI1,6,RNA,Original
1398,BAI2,6,RNA,Original
1399,BAI3,6,RNA,Original
1400,BAIAP2,6,RNA,Original
1401,BAIAP2L1,6,RNA,Original
1402,BAIAP2L2,6,RNA,Original
1403,BAIAP3,6,RNA,Original
1404,BAK1,6,RNA,Original
1405,BAMBI,6,RNA,Original
1406,BANF1,6,RNA,Original
1407,BANF2,6,RNA,Original
1408,BANK1,6,RNA,Original
1409,BANP,6,RNA,Original
1410,BAP1,6,RNA,Original
1411,BARD1,6,RNA,Original
1412,BARHL1,6,RNA,Original
1413,BARHL2,6,RNA,Original
1414,BARX1,6,RNA,Original
1415,BARX2,6,RNA,Original
1416,BASP1,6,RNA,Original
1417,BATF,6,RNA,Original
1418,BATF2,6,RNA,Original
1419,BATF3,6,RNA,Original
1420,BAX,6,RNA,Original
1421,BAZ1A,6,RNA,Original
1422,BAZ1B,6,RNA,Original
1423,BAZ2A,6,RNA,Original
1424,BAZ2B,6,RNA,Original
1425,BBC3,6,RNA,Original
1426,BBIP1,6,RNA,Original
1427,BBOX1,6,RNA,Original
1428,BBS1,6,RNA,Original
1429,BBS10,6,RNA,Original
1430,BBS12,6,RNA,Original
1431,BBS2,6,RNA,Original
1432,BBS4,6,RNA,Original
1433,BBS5,6,RNA,Original
1434,BBS7,6,RNA,Original
1435,BBS9,6,RNA,Original
1436,BBX,6,RNA,Original
1437,BCAM,6,RNA,Original
1438,BCAN,6,RNA,Original
1439,BCAP29,6,RNA,Original
1440,BCAP31,6,RNA,Original
1441,BCAR1,6,RNA,Original
1442,BCAR3,6,RNA,Original
1443,BCAS1,6,RNA,Original
1444,BCAS2,6,RNA,Original
1445,BCAS3,6,RNA,Original
1446,BCAS4,6,RNA,Original
1447,BCAT1,6,RNA,Original
1448,BCAT2,6,RNA,Original
1449,BCCIP,6,RNA,Original
1450,BCDIN3D,6,RNA,Original
1451,BCHE,6,RNA,Original
1452,BCKDHA,6,RNA,Original
1453,BCKDHB,6,RNA,Original
1454,BCKDK,6,RNA,Original
1455,BCL10,6,RNA,Original
1456,BCL11A,6,RNA,Original
1457,BCL11B,6,RNA,Original
1458,BCL2,6,RNA,Original
1459,BCL2A1,6,RNA,Original
1460,BCL2L1,6,RNA,Original
1461,BCL2L10,6,RNA,Original
1462,BCL2L11,6,RNA,Original
1463,BCL2L12,6,RNA,Original
1464,BCL2L13,6,RNA,Original
1465,BCL2L14,6,RNA,Original
1466,BCL2L15,6,RNA,Original
1467,BCL2L2,6,RNA,Original
1468,BCL2L2-PABPN1,6,RNA,Original
1469,BCL3,6,RNA,Original
1470,BCL6,6,RNA,Original
1471,BCL6B,6,RNA,Original
1472,BCL7A,6,RNA,Original
1473,BCL7B,6,RNA,Original
1474,BCL7C,6,RNA,Original
1475,BCL9,6,RNA,Original
1476,BCL9L,6,RNA,Original
1477,BCLAF1,6,RNA,Original
1478,BCMO1,6,RNA,Original
1479,BCO2,6,RNA,Original
1480,BCOR,6,RNA,Original
1481,BCORL1,6,RNA,Original
1482,BCR,6,RNA,Original
1483,BCS1L,6,RNA,Original
1484,BDH1,6,RNA,Original
1485,BDH2,6,RNA,Original
1486,BDKRB1,6,RNA,Original
1487,BDKRB2,6,RNA,Original
1488,BDNF,6,RNA,Original
1489,BDP1,6,RNA,Original
1490,BEAN1,6,RNA,Original
1491,BECN1,6,RNA,Original
1492,BEGAIN,6,RNA,Original
1493,BEND2,6,RNA,Original
1494,BEND3,6,RNA,Original
1495,BEND4,6,RNA,Original
1496,BEND5,6,RNA,Original
1497,BEND6,6,RNA,Original
1498,BEND7,6,RNA,Original
1499,BEST1,6,RNA,Original
1500,BEST2,6,RNA,Original
1501,BEST3,6,RNA,Original
1502,BEST4,6,RNA,Original
1503,BET1,6,RNA,Original
1504,BET1L,6,RNA,Original
1505,BET3L,6,RNA,Original
1506,BEX1,6,RNA,Original
1507,BEX2,6,RNA,Original
1508,BEX4,6,RNA,Original
1509,BEX5,6,RNA,Original
1510,BFAR,6,RNA,Original
1511,BFSP1,6,RNA,Original
1512,BFSP2,6,RNA,Original
1513,BGLAP,6,RNA,Original
1514,BGN,6,RNA,Original
1515,BHLHA15,6,RNA,Original
1516,BHLHA9,6,RNA,Original
1517,BHLHB9,6,RNA,Original
1518,BHLHE22,6,RNA,Original
1519,BHLHE40,6,RNA,Original
1520,BHLHE41,6,RNA,Original
1521,BHMT,6,RNA,Original
1522,BHMT2,6,RNA,Original
1523,BICC1,6,RNA,Original
1524,BICD1,6,RNA,Original
1525,BICD2,6,RNA,Original
1526,BID,6,RNA,Original
1527,BIK,6,RNA,Original
1528,BIN1,6,RNA,Original
1529,BIN2,6,RNA,Original
1530,BIN3,6,RNA,Original
1531,BIRC2,6,RNA,Original
1532,BIRC3,6,RNA,Original
1533,BIRC5,6,RNA,Original
1534,BIRC6,6,RNA,Original
1535,BIRC7,6,RNA,Original
1536,BIRC8,6,RNA,Original
1537,BIVM,6,RNA,Original
1538,BIVM-ERCC5,6,RNA,Original
1539,BLCAP,6,RNA,Original
1540,BLID,6,RNA,Original
1541,BLK,6,RNA,Original
1542,BLM,6,RNA,Original
1543,BLMH,6,RNA,Original
1544,BLNK,6,RNA,Original
1545,BLOC1S1,6,RNA,Original
1546,BLOC1S2,6,RNA,Original
1547,BLOC1S3,6,RNA,Original
1548,BLOC1S4,6,RNA,Original
1549,BLOC1S5,6,RNA,Original
1550,BLOC1S6,6,RNA,Original
1551,BLVRA,6,RNA,Original
1552,BLVRB,6,RNA,Original
1553,BLZF1,6,RNA,Original
1554,BMF,6,RNA,Original
1555,BMI1,6,RNA,Original
1556,BMP1,6,RNA,Original
1557,BMP10,6,RNA,Original
1558,BMP15,6,RNA,Original
1559,BMP2,6,RNA,Original
1560,BMP2K,6,RNA,Original
1561,BMP3,6,RNA,Original
1562,BMP4,6,RNA,Original
1563,BMP5,6,RNA,Original
1564,BMP6,6,RNA,Original
1565,BMP7,6,RNA,Original
1566,BMP8A,6,RNA,Original
1567,BMP8B,6,RNA,Original
1568,BMPER,6,RNA,Original
1569,BMPR1A,6,RNA,Original
1570,BMPR1B,6,RNA,Original
1571,BMPR2,6,RNA,Original
1572,BMS1,6,RNA,Original
1573,BMX,6,RNA,Original
1574,BNC1,6,RNA,Original
1575,BNC2,6,RNA,Original
1576,BNIP1,6,RNA,Original
1577,BNIP2,6,RNA,Original
1578,BNIP3,6,RNA,Original
1579,BNIP3L,6,RNA,Original
1580,BNIPL,6,RNA,Original
1581,BOC,6,RNA,Original
1582,BOD1,6,RNA,Original
1583,BOD1L1,6,RNA,Original
1584,BOD1L2,6,RNA,Original
1585,BOK,6,RNA,Original
1586,BOLA1,6,RNA,Original
1587,BOLA2,6,RNA,Original
1588,BOLA2B,6,RNA,Original
1589,BOLA3,6,RNA,Original
1590,BOLL,6,RNA,Original
1591,BOP1,6,RNA,Original
1592,BORA,6,RNA,Original
1593,BPGM,6,RNA,Original
1594,BPHL,6,RNA,Original
