"","gene","freq","type","pam"
"696","ANK2",4,"RNA","Original"
"697","ANK3",4,"RNA","Original"
"698","ANKAR",4,"RNA","Original"
"699","ANKDD1A",4,"RNA","Original"
"700","ANKDD1B",4,"RNA","Original"
"701","ANKEF1",4,"RNA","Original"
"702","ANKFN1",4,"RNA","Original"
"703","ANKFY1",4,"RNA","Original"
"704","ANKH",4,"RNA","Original"
"705","ANKHD1",4,"RNA","Original"
"706","ANKHD1-EIF4EBP3",4,"RNA","Original"
"707","ANKIB1",4,"RNA","Original"
"708","ANKK1",4,"RNA","Original"
"709","ANKLE1",4,"RNA","Original"
"710","ANKLE2",4,"RNA","Original"
"711","ANKMY1",4,"RNA","Original"
"712","ANKMY2",4,"RNA","Original"
"713","ANKRA2",4,"RNA","Original"
"714","ANKRD1",4,"RNA","Original"
"715","ANKRD10",4,"RNA","Original"
"716","ANKRD11",4,"RNA","Original"
"717","ANKRD12",4,"RNA","Original"
"718","ANKRD13A",4,"RNA","Original"
"719","ANKRD13B",4,"RNA","Original"
"720","ANKRD13C",4,"RNA","Original"
"721","ANKRD13D",4,"RNA","Original"
"722","ANKRD16",4,"RNA","Original"
"723","ANKRD17",4,"RNA","Original"
"724","ANKRD18A",4,"RNA","Original"
"725","ANKRD18B",4,"RNA","Original"
"726","ANKRD2",4,"RNA","Original"
"727","ANKRD20A1",4,"RNA","Original"
"728","ANKRD20A2",4,"RNA","Original"
"729","ANKRD20A3",4,"RNA","Original"
"730","ANKRD20A4",4,"RNA","Original"
"731","ANKRD22",4,"RNA","Original"
"732","ANKRD23",4,"RNA","Original"
"733","ANKRD24",4,"RNA","Original"
"734","ANKRD26",4,"RNA","Original"
"735","ANKRD27",4,"RNA","Original"
"736","ANKRD28",4,"RNA","Original"
"737","ANKRD30A",4,"RNA","Original"
"738","ANKRD30B",4,"RNA","Original"
"739","ANKRD31",4,"RNA","Original"
"740","ANKRD32",4,"RNA","Original"
"741","ANKRD33",4,"RNA","Original"
"742","ANKRD33B",4,"RNA","Original"
"743","ANKRD34A",4,"RNA","Original"
"744","ANKRD34B",4,"RNA","Original"
"745","ANKRD34C",4,"RNA","Original"
"746","ANKRD35",4,"RNA","Original"
"747","ANKRD36",4,"RNA","Original"
"748","ANKRD36B",4,"RNA","Original"
"749","ANKRD37",4,"RNA","Original"
"750","ANKRD39",4,"RNA","Original"
"751","ANKRD40",4,"RNA","Original"
"752","ANKRD42",4,"RNA","Original"
"753","ANKRD44",4,"RNA","Original"
"754","ANKRD45",4,"RNA","Original"
"755","ANKRD46",4,"RNA","Original"
"756","ANKRD49",4,"RNA","Original"
"757","ANKRD50",4,"RNA","Original"
"758","ANKRD52",4,"RNA","Original"
"759","ANKRD53",4,"RNA","Original"
"760","ANKRD54",4,"RNA","Original"
"761","ANKRD55",4,"RNA","Original"
"762","ANKRD6",4,"RNA","Original"
"763","ANKRD60",4,"RNA","Original"
"764","ANKRD61",4,"RNA","Original"
"765","ANKRD62",4,"RNA","Original"
"766","ANKRD63",4,"RNA","Original"
"767","ANKRD65",4,"RNA","Original"
"768","ANKRD66",4,"RNA","Original"
"769","ANKRD7",4,"RNA","Original"
"770","ANKRD9",4,"RNA","Original"
"771","ANKS1A",4,"RNA","Original"
"772","ANKS1B",4,"RNA","Original"
"773","ANKS3",4,"RNA","Original"
"774","ANKS4B",4,"RNA","Original"
"775","ANKS6",4,"RNA","Original"
"776","ANKUB1",4,"RNA","Original"
"777","ANKZF1",4,"RNA","Original"
"778","ANLN",4,"RNA","Original"
"779","ANO1",4,"RNA","Original"
"780","ANO10",4,"RNA","Original"
"781","ANO2",4,"RNA","Original"
"782","ANO3",4,"RNA","Original"
"783","ANO4",4,"RNA","Original"
"784","ANO5",4,"RNA","Original"
"785","ANO6",4,"RNA","Original"
"786","ANO7",4,"RNA","Original"
"787","ANO8",4,"RNA","Original"
"788","ANO9",4,"RNA","Original"
"789","ANOS1",4,"RNA","Original"
"790","ANP32A",4,"RNA","Original"
"791","ANP32B",4,"RNA","Original"
"792","ANP32C",4,"RNA","Original"
"793","ANP32D",4,"RNA","Original"
"794","ANP32E",4,"RNA","Original"
"795","ANPEP",4,"RNA","Original"
"796","ANTXR1",4,"RNA","Original"
"797","ANTXR2",4,"RNA","Original"
"798","ANTXRL",4,"RNA","Original"
"799","ANXA1",4,"RNA","Original"
"800","ANXA10",4,"RNA","Original"
"801","ANXA11",4,"RNA","Original"
"802","ANXA13",4,"RNA","Original"
"803","ANXA2",4,"RNA","Original"
"804","ANXA2R",4,"RNA","Original"
"805","ANXA3",4,"RNA","Original"
"806","ANXA4",4,"RNA","Original"
"807","ANXA5",4,"RNA","Original"
"808","ANXA6",4,"RNA","Original"
"809","ANXA7",4,"RNA","Original"
"810","ANXA8",4,"RNA","Original"
"811","ANXA8L1",4,"RNA","Original"
"812","ANXA9",4,"RNA","Original"
"813","AOAH",4,"RNA","Original"
"814","AOC1",4,"RNA","Original"
"815","AOC2",4,"RNA","Original"
"816","AOC3",4,"RNA","Original"
"817","AOX1",4,"RNA","Original"
"818","AP1AR",4,"RNA","Original"
"819","AP1B1",4,"RNA","Original"
"820","AP1G1",4,"RNA","Original"
"821","AP1G2",4,"RNA","Original"
"822","AP1M1",4,"RNA","Original"
"823","AP1M2",4,"RNA","Original"
"824","AP1S1",4,"RNA","Original"
"825","AP1S2",4,"RNA","Original"
"826","AP1S3",4,"RNA","Original"
"827","AP2A1",4,"RNA","Original"
"828","AP2A2",4,"RNA","Original"
"829","AP2B1",4,"RNA","Original"
"830","AP2M1",4,"RNA","Original"
"831","AP2S1",4,"RNA","Original"
"832","AP3B1",4,"RNA","Original"
"833","AP3B2",4,"RNA","Original"
"834","AP3D1",4,"RNA","Original"
"835","AP3M1",4,"RNA","Original"
"836","AP3M2",4,"RNA","Original"
"837","AP3S1",4,"RNA","Original"
"838","AP3S2",4,"RNA","Original"
"839","AP4B1",4,"RNA","Original"
"840","AP4E1",4,"RNA","Original"
"841","AP4M1",4,"RNA","Original"
"842","AP4S1",4,"RNA","Original"
"843","AP5B1",4,"RNA","Original"
"844","AP5M1",4,"RNA","Original"
"845","AP5S1",4,"RNA","Original"
"846","AP5Z1",4,"RNA","Original"
"847","APAF1",4,"RNA","Original"
"848","APBA1",4,"RNA","Original"
"849","APBA2",4,"RNA","Original"
"850","APBA3",4,"RNA","Original"
"851","APBB1",4,"RNA","Original"
"852","APBB1IP",4,"RNA","Original"
"853","APBB2",4,"RNA","Original"
"854","APBB3",4,"RNA","Original"
"855","APC",4,"RNA","Original"
"856","APC2",4,"RNA","Original"
"857","APCDD1",4,"RNA","Original"
"858","APCDD1L",4,"RNA","Original"
"859","APCS",4,"RNA","Original"
"860","APEH",4,"RNA","Original"
"861","APELA",4,"RNA","Original"
"862","APEX1",4,"RNA","Original"
"863","APEX2",4,"RNA","Original"
"864","APH1A",4,"RNA","Original"
"865","APH1B",4,"RNA","Original"
"866","API5",4,"RNA","Original"
"867","APIP",4,"RNA","Original"
"868","APITD1",4,"RNA","Original"
"869","APITD1-CORT",4,"RNA","Original"
"870","APLF",4,"RNA","Original"
"871","APLN",4,"RNA","Original"
"872","APLNR",4,"RNA","Original"
"873","APLP1",4,"RNA","Original"
"874","APLP2",4,"RNA","Original"
"875","APMAP",4,"RNA","Original"
"876","APOA1",4,"RNA","Original"
"877","APOA1BP",4,"RNA","Original"
"878","APOA2",4,"RNA","Original"
"879","APOA4",4,"RNA","Original"
"880","APOA5",4,"RNA","Original"
"881","APOB",4,"RNA","Original"
"882","APOBEC1",4,"RNA","Original"
"883","APOBEC2",4,"RNA","Original"
"884","APOBEC3A",4,"RNA","Original"
"885","APOBEC3B",4,"RNA","Original"
"886","APOBEC3C",4,"RNA","Original"
"887","APOBEC3D",4,"RNA","Original"
"888","APOBEC3F",4,"RNA","Original"
"889","APOBEC3G",4,"RNA","Original"
"890","APOBEC3H",4,"RNA","Original"
"891","APOBEC4",4,"RNA","Original"
"892","APOBR",4,"RNA","Original"
"893","APOC1",4,"RNA","Original"
"894","APOC2",4,"RNA","Original"
"895","APOC3",4,"RNA","Original"
"896","APOC4",4,"RNA","Original"
"897","APOD",4,"RNA","Original"
"898","APOE",4,"RNA","Original"
"899","APOF",4,"RNA","Original"
"900","APOH",4,"RNA","Original"
"901","APOL1",4,"RNA","Original"
"902","APOL2",4,"RNA","Original"
"903","APOL3",4,"RNA","Original"
"904","APOL4",4,"RNA","Original"
"905","APOL5",4,"RNA","Original"
"906","APOL6",4,"RNA","Original"
"907","APOLD1",4,"RNA","Original"
"908","APOM",4,"RNA","Original"
"909","APOO",4,"RNA","Original"
"910","APOOL",4,"RNA","Original"
"911","APOPT1",4,"RNA","Original"
"912","APP",4,"RNA","Original"
"913","APPBP2",4,"RNA","Original"
"914","APPL1",4,"RNA","Original"
"915","APPL2",4,"RNA","Original"
"916","APRT",4,"RNA","Original"
"917","APTX",4,"RNA","Original"
"918","AQP1",4,"RNA","Original"
"919","AQP10",4,"RNA","Original"
"920","AQP11",4,"RNA","Original"
"921","AQP12A",4,"RNA","Original"
"922","AQP12B",4,"RNA","Original"
"923","AQP2",4,"RNA","Original"
"924","AQP3",4,"RNA","Original"
"925","AQP4",4,"RNA","Original"
"926","AQP5",4,"RNA","Original"
"927","AQP6",4,"RNA","Original"
"928","AQP7",4,"RNA","Original"
"929","AQP8",4,"RNA","Original"
"930","AQP9",4,"RNA","Original"
"931","AQR",4,"RNA","Original"
"932","AR",4,"RNA","Original"
"933","ARAF",4,"RNA","Original"
"934","ARAP1",4,"RNA","Original"
"935","ARAP2",4,"RNA","Original"
"936","ARAP3",4,"RNA","Original"
"937","ARC",4,"RNA","Original"
"938","ARCN1",4,"RNA","Original"
"939","AREG",4,"RNA","Original"
"940","AREL1",4,"RNA","Original"
"941","ARF1",4,"RNA","Original"
"942","ARF3",4,"RNA","Original"
"943","ARF4",4,"RNA","Original"
"944","ARF5",4,"RNA","Original"
"945","ARF6",4,"RNA","Original"
"946","ARFGAP1",4,"RNA","Original"
"947","ARFGAP2",4,"RNA","Original"
"948","ARFGAP3",4,"RNA","Original"
"949","ARFGEF1",4,"RNA","Original"
"950","ARFGEF2",4,"RNA","Original"
"951","ARFGEF3",4,"RNA","Original"
"952","ARFIP1",4,"RNA","Original"
"953","ARFIP2",4,"RNA","Original"
"954","ARFRP1",4,"RNA","Original"
"955","ARG1",4,"RNA","Original"
"956","ARG2",4,"RNA","Original"
"957","ARGFX",4,"RNA","Original"
"958","ARGLU1",4,"RNA","Original"
"959","ARHGAP1",4,"RNA","Original"
"960","ARHGAP10",4,"RNA","Original"
"961","ARHGAP11A",4,"RNA","Original"
"962","ARHGAP11B",4,"RNA","Original"
"963","ARHGAP12",4,"RNA","Original"
"964","ARHGAP15",4,"RNA","Original"
"965","ARHGAP17",4,"RNA","Original"
"966","ARHGAP18",4,"RNA","Original"
"967","ARHGAP19",4,"RNA","Original"
"968","ARHGAP20",4,"RNA","Original"
"969","ARHGAP21",4,"RNA","Original"
"970","ARHGAP22",4,"RNA","Original"
"971","ARHGAP23",4,"RNA","Original"
"972","ARHGAP24",4,"RNA","Original"
"973","ARHGAP25",4,"RNA","Original"
"974","ARHGAP26",4,"RNA","Original"
"975","ARHGAP27",4,"RNA","Original"
"976","ARHGAP28",4,"RNA","Original"
"977","ARHGAP29",4,"RNA","Original"
"978","ARHGAP30",4,"RNA","Original"
"979","ARHGAP31",4,"RNA","Original"
"980","ARHGAP32",4,"RNA","Original"
"981","ARHGAP33",4,"RNA","Original"
"982","ARHGAP35",4,"RNA","Original"
"983","ARHGAP36",4,"RNA","Original"
"984","ARHGAP4",4,"RNA","Original"
"985","ARHGAP40",4,"RNA","Original"
"986","ARHGAP42",4,"RNA","Original"
"987","ARHGAP44",4,"RNA","Original"
"988","ARHGAP5",4,"RNA","Original"
"989","ARHGAP6",4,"RNA","Original"
"990","ARHGAP8",4,"RNA","Original"
"991","ARHGAP9",4,"RNA","Original"
"992","ARHGDIA",4,"RNA","Original"
"993","ARHGDIB",4,"RNA","Original"
"994","ARHGDIG",4,"RNA","Original"
"995","ARHGEF1",4,"RNA","Original"
"996","ARHGEF10",4,"RNA","Original"
"997","ARHGEF10L",4,"RNA","Original"
"998","ARHGEF11",4,"RNA","Original"
"999","ARHGEF12",4,"RNA","Original"
"1000","ARHGEF15",4,"RNA","Original"
"1001","ARHGEF16",4,"RNA","Original"
"1002","ARHGEF17",4,"RNA","Original"
"1003","ARHGEF18",4,"RNA","Original"
"1004","ARHGEF19",4,"RNA","Original"
"1005","ARHGEF2",4,"RNA","Original"
"1006","ARHGEF25",4,"RNA","Original"
"1007","ARHGEF26",4,"RNA","Original"
"1008","ARHGEF28",4,"RNA","Original"
"1009","ARHGEF3",4,"RNA","Original"
"1010","ARHGEF33",4,"RNA","Original"
"1011","ARHGEF35",4,"RNA","Original"
"1012","ARHGEF37",4,"RNA","Original"
"1013","ARHGEF38",4,"RNA","Original"
"1014","ARHGEF39",4,"RNA","Original"
"1015","ARHGEF4",4,"RNA","Original"
"1016","ARHGEF40",4,"RNA","Original"
"1017","ARHGEF5",4,"RNA","Original"
"1018","ARHGEF6",4,"RNA","Original"
"1019","ARHGEF7",4,"RNA","Original"
"1020","ARHGEF9",4,"RNA","Original"
"1021","ARID1A",4,"RNA","Original"
"1022","ARID1B",4,"RNA","Original"
"1023","ARID2",4,"RNA","Original"
"1024","ARID3A",4,"RNA","Original"
"1025","ARID3B",4,"RNA","Original"
"1026","ARID3C",4,"RNA","Original"
"1027","ARID4A",4,"RNA","Original"
"1028","ARID4B",4,"RNA","Original"
"1029","ARID5A",4,"RNA","Original"
"1030","ARID5B",4,"RNA","Original"
"1031","ARIH1",4,"RNA","Original"
"1032","ARIH2",4,"RNA","Original"
"1033","ARIH2OS",4,"RNA","Original"
"1034","ARL1",4,"RNA","Original"
"1035","ARL10",4,"RNA","Original"
"1036","ARL11",4,"RNA","Original"
"1037","ARL13A",4,"RNA","Original"
"1038","ARL13B",4,"RNA","Original"
"1039","ARL14",4,"RNA","Original"
"1040","ARL14EP",4,"RNA","Original"
"1041","ARL14EPL",4,"RNA","Original"
"1042","ARL15",4,"RNA","Original"
"1043","ARL16",4,"RNA","Original"
"1044","ARL17A",4,"RNA","Original"
"1045","ARL17B",4,"RNA","Original"
"1046","ARL2",4,"RNA","Original"
"1047","ARL2BP",4,"RNA","Original"
"1048","ARL3",4,"RNA","Original"
"1049","ARL4A",4,"RNA","Original"
"1050","ARL4C",4,"RNA","Original"
"1051","ARL4D",4,"RNA","Original"
"1052","ARL5A",4,"RNA","Original"
"1053","ARL5B",4,"RNA","Original"
"1054","ARL5C",4,"RNA","Original"
"1055","ARL6",4,"RNA","Original"
"1056","ARL6IP1",4,"RNA","Original"
"1057","ARL6IP4",4,"RNA","Original"
"1058","ARL6IP5",4,"RNA","Original"
"1059","ARL6IP6",4,"RNA","Original"
"1060","ARL8A",4,"RNA","Original"
"1061","ARL8B",4,"RNA","Original"
"1062","ARL9",4,"RNA","Original"
"1063","ARMC1",4,"RNA","Original"
"1064","ARMC10",4,"RNA","Original"
"1065","ARMC12",4,"RNA","Original"
"1066","ARMC2",4,"RNA","Original"
"1067","ARMC3",4,"RNA","Original"
"1068","ARMC4",4,"RNA","Original"
"1069","ARMC5",4,"RNA","Original"
"1070","ARMC6",4,"RNA","Original"
"1071","ARMC7",4,"RNA","Original"
"1072","ARMC8",4,"RNA","Original"
"1073","ARMC9",4,"RNA","Original"
"1074","ARMCX1",4,"RNA","Original"
"1075","ARMCX2",4,"RNA","Original"
"1076","ARMCX3",4,"RNA","Original"
"1077","ARMCX4",4,"RNA","Original"
"1078","ARMCX5",4,"RNA","Original"
"1079","ARMCX5-GPRASP2",4,"RNA","Original"
"1080","ARMCX6",4,"RNA","Original"
"1081","ARMS2",4,"RNA","Original"
"1082","ARMT1",4,"RNA","Original"
"1083","ARNT",4,"RNA","Original"
"1084","ARNT2",4,"RNA","Original"
"1085","ARNTL",4,"RNA","Original"
"1086","ARNTL2",4,"RNA","Original"
"1087","ARPC1A",4,"RNA","Original"
"1088","ARPC1B",4,"RNA","Original"
"1089","ARPC2",4,"RNA","Original"
"1090","ARPC3",4,"RNA","Original"
"1091","ARPC4",4,"RNA","Original"
"1092","ARPC4-TTLL3",4,"RNA","Original"
"1093","ARPC5",4,"RNA","Original"
"1094","ARPC5L",4,"RNA","Original"
"1095","ARPIN",4,"RNA","Original"
"1096","ARPP19",4,"RNA","Original"
"1097","ARPP21",4,"RNA","Original"
"1098","ARR3",4,"RNA","Original"
"1099","ARRB1",4,"RNA","Original"
"1100","ARRB2",4,"RNA","Original"
"1101","ARRDC1",4,"RNA","Original"
"1102","ARRDC2",4,"RNA","Original"
"1103","ARRDC3",4,"RNA","Original"
"1104","ARRDC4",4,"RNA","Original"
"1105","ARRDC5",4,"RNA","Original"
"1106","ARSA",4,"RNA","Original"
"1107","ARSB",4,"RNA","Original"
"1108","ARSD",4,"RNA","Original"
"1109","ARSE",4,"RNA","Original"
"1110","ARSF",4,"RNA","Original"
"1111","ARSG",4,"RNA","Original"
"1112","ARSH",4,"RNA","Original"
"1113","ARSI",4,"RNA","Original"
"1114","ARSJ",4,"RNA","Original"
"1115","ARSK",4,"RNA","Original"
"1116","ART1",4,"RNA","Original"
"1117","ART3",4,"RNA","Original"
"1118","ART4",4,"RNA","Original"
"1119","ART5",4,"RNA","Original"
"1120","ARTN",4,"RNA","Original"
"1121","ARV1",4,"RNA","Original"
"1122","ARVCF",4,"RNA","Original"
"1123","ARX",4,"RNA","Original"
"1124","AS3MT",4,"RNA","Original"
"1125","ASAH1",4,"RNA","Original"
"1126","ASAH2",4,"RNA","Original"
"1127","ASAH2B",4,"RNA","Original"
"1128","ASAP1",4,"RNA","Original"
"1129","ASAP2",4,"RNA","Original"
"1130","ASAP3",4,"RNA","Original"
"1131","ASB1",4,"RNA","Original"
"1132","ASB10",4,"RNA","Original"
"1133","ASB11",4,"RNA","Original"
"1134","ASB12",4,"RNA","Original"
"1135","ASB13",4,"RNA","Original"
"1136","ASB14",4,"RNA","Original"
"1137","ASB15",4,"RNA","Original"
"1138","ASB16",4,"RNA","Original"
"1139","ASB17",4,"RNA","Original"
"1140","ASB18",4,"RNA","Original"
"1141","ASB2",4,"RNA","Original"
"1142","ASB3",4,"RNA","Original"
"1143","ASB4",4,"RNA","Original"
"1144","ASB5",4,"RNA","Original"
"1145","ASB6",4,"RNA","Original"
"1146","ASB7",4,"RNA","Original"
"1147","ASB8",4,"RNA","Original"
"1148","ASB9",4,"RNA","Original"
"1149","ASCC1",4,"RNA","Original"
"1150","ASCC2",4,"RNA","Original"
"1151","ASCC3",4,"RNA","Original"
"1152","ASCL1",4,"RNA","Original"
"1153","ASCL2",4,"RNA","Original"
"1154","ASCL3",4,"RNA","Original"
"1155","ASCL4",4,"RNA","Original"
"1156","ASCL5",4,"RNA","Original"
"1157","ASF1A",4,"RNA","Original"
"1158","ASF1B",4,"RNA","Original"
"1159","ASGR1",4,"RNA","Original"
"1160","ASGR2",4,"RNA","Original"
"1161","ASH1L",4,"RNA","Original"
"1162","ASH2L",4,"RNA","Original"
"1163","ASIC1",4,"RNA","Original"
"1164","ASIC2",4,"RNA","Original"
"1165","ASIC3",4,"RNA","Original"
"1166","ASIC4",4,"RNA","Original"
"1167","ASIC5",4,"RNA","Original"
"1168","ASIP",4,"RNA","Original"
"1169","ASL",4,"RNA","Original"
"1170","ASMT",4,"RNA","Original"
"1171","ASMTL",4,"RNA","Original"
"1172","ASNA1",4,"RNA","Original"
"1173","ASNS",4,"RNA","Original"
"1174","ASNSD1",4,"RNA","Original"
"1175","ASPA",4,"RNA","Original"
"1176","ASPDH",4,"RNA","Original"
"1177","ASPG",4,"RNA","Original"
"1178","ASPH",4,"RNA","Original"
"1179","ASPHD1",4,"RNA","Original"
"1180","ASPHD2",4,"RNA","Original"
"1181","ASPM",4,"RNA","Original"
"1182","ASPN",4,"RNA","Original"
"1183","ASPRV1",4,"RNA","Original"
"1184","ASPSCR1",4,"RNA","Original"
"1185","ASRGL1",4,"RNA","Original"
"1186","ASS1",4,"RNA","Original"
"1187","ASTE1",4,"RNA","Original"
"1188","ASTL",4,"RNA","Original"
"1189","ASTN1",4,"RNA","Original"
"1190","ASTN2",4,"RNA","Original"
"1191","ASUN",4,"RNA","Original"
"1192","ASXL1",4,"RNA","Original"
"1193","ASXL2",4,"RNA","Original"
"1194","ASXL3",4,"RNA","Original"
"1195","ASZ1",4,"RNA","Original"
"1196","ATAD1",4,"RNA","Original"
"1197","ATAD2",4,"RNA","Original"
"1198","ATAD2B",4,"RNA","Original"
"1199","ATAD3A",4,"RNA","Original"
"1200","ATAD3B",4,"RNA","Original"
"1201","ATAD3C",4,"RNA","Original"
"1202","ATAD5",4,"RNA","Original"
"1203","ATAT1",4,"RNA","Original"
"1204","ATCAY",4,"RNA","Original"
"1205","ATE1",4,"RNA","Original"
"1206","ATF1",4,"RNA","Original"
"1207","ATF2",4,"RNA","Original"
"1208","ATF3",4,"RNA","Original"
"1209","ATF4",4,"RNA","Original"
"1210","ATF5",4,"RNA","Original"
"1211","ATF6",4,"RNA","Original"
"1212","ATF6B",4,"RNA","Original"
"1213","ATF7",4,"RNA","Original"
"1214","ATF7IP",4,"RNA","Original"
"1215","ATF7IP2",4,"RNA","Original"
"1216","ATG10",4,"RNA","Original"
"1217","ATG101",4,"RNA","Original"
"1218","ATG12",4,"RNA","Original"
"1219","ATG13",4,"RNA","Original"
"1220","ATG14",4,"RNA","Original"
"1221","ATG16L1",4,"RNA","Original"
"1222","ATG16L2",4,"RNA","Original"
"1223","ATG2A",4,"RNA","Original"
"1224","ATG2B",4,"RNA","Original"
"1225","ATG3",4,"RNA","Original"
"1226","ATG4A",4,"RNA","Original"
"1227","ATG4B",4,"RNA","Original"
"1228","ATG4C",4,"RNA","Original"
"1229","ATG4D",4,"RNA","Original"
"1230","ATG5",4,"RNA","Original"
"1231","ATG7",4,"RNA","Original"
"1232","ATG9A",4,"RNA","Original"
"1233","ATG9B",4,"RNA","Original"
"1234","ATHL1",4,"RNA","Original"
"1235","ATIC",4,"RNA","Original"
"1236","ATL1",4,"RNA","Original"
"1237","ATL2",4,"RNA","Original"
"1238","ATL3",4,"RNA","Original"
"1239","ATM",4,"RNA","Original"
"1240","ATMIN",4,"RNA","Original"
"1241","ATN1",4,"RNA","Original"
"1242","ATOH1",4,"RNA","Original"
"1243","ATOH7",4,"RNA","Original"
"1244","ATOH8",4,"RNA","Original"
"1245","ATOX1",4,"RNA","Original"
"1246","ATP10A",4,"RNA","Original"
"1247","ATP10B",4,"RNA","Original"
"1248","ATP10D",4,"RNA","Original"
"1249","ATP11A",4,"RNA","Original"
"1250","ATP11AUN",4,"RNA","Original"
"1251","ATP11B",4,"RNA","Original"
"1252","ATP11C",4,"RNA","Original"
"1253","ATP12A",4,"RNA","Original"
"1254","ATP13A1",4,"RNA","Original"
"1255","ATP13A2",4,"RNA","Original"
"1256","ATP13A3",4,"RNA","Original"
"1257","ATP13A4",4,"RNA","Original"
"1258","ATP13A5",4,"RNA","Original"
"1259","ATP1A1",4,"RNA","Original"
"1260","ATP1A2",4,"RNA","Original"
"1261","ATP1A3",4,"RNA","Original"
"1262","ATP1A4",4,"RNA","Original"
"1263","ATP1B1",4,"RNA","Original"
"1264","ATP1B2",4,"RNA","Original"
"1265","ATP1B3",4,"RNA","Original"
"1266","ATP1B4",4,"RNA","Original"
"1267","ATP2A1",4,"RNA","Original"
"1268","ATP2A2",4,"RNA","Original"
"1269","ATP2A3",4,"RNA","Original"
"1270","ATP2B1",4,"RNA","Original"
"1271","ATP2B2",4,"RNA","Original"
"1272","ATP2B3",4,"RNA","Original"
"1273","ATP2B4",4,"RNA","Original"
"1274","ATP2C1",4,"RNA","Original"
"1275","ATP2C2",4,"RNA","Original"
"1276","ATP4A",4,"RNA","Original"
"1277","ATP4B",4,"RNA","Original"
"1278","ATP5A1",4,"RNA","Original"
"1279","ATP5B",4,"RNA","Original"
"1280","ATP5C1",4,"RNA","Original"
"1281","ATP5D",4,"RNA","Original"
"1282","ATP5E",4,"RNA","Original"
"1283","ATP5F1",4,"RNA","Original"
"1284","ATP5G1",4,"RNA","Original"
"1285","ATP5G2",4,"RNA","Original"
"1286","ATP5G3",4,"RNA","Original"
"1287","ATP5H",4,"RNA","Original"
"1288","ATP5I",4,"RNA","Original"
"1289","ATP5J",4,"RNA","Original"
"1290","ATP5J2",4,"RNA","Original"
"1291","ATP5J2-PTCD1",4,"RNA","Original"
"1292","ATP5L",4,"RNA","Original"
"1293","ATP5L2",4,"RNA","Original"
"1294","ATP5O",4,"RNA","Original"
"1295","ATP5S",4,"RNA","Original"
"1296","ATP5SL",4,"RNA","Original"
"1297","ATP6AP1",4,"RNA","Original"
"1298","ATP6AP1L",4,"RNA","Original"
"1299","ATP6AP2",4,"RNA","Original"
"1300","ATP6V0A1",4,"RNA","Original"
"1301","ATP6V0A2",4,"RNA","Original"
"1302","ATP6V0A4",4,"RNA","Original"
"1303","ATP6V0B",4,"RNA","Original"
"1304","ATP6V0C",4,"RNA","Original"
"1305","ATP6V0D1",4,"RNA","Original"
"1306","ATP6V0D2",4,"RNA","Original"
"1307","ATP6V0E1",4,"RNA","Original"
"1308","ATP6V0E2",4,"RNA","Original"
"1309","ATP6V1A",4,"RNA","Original"
"1310","ATP6V1B1",4,"RNA","Original"
"1311","ATP6V1B2",4,"RNA","Original"
"1312","ATP6V1C1",4,"RNA","Original"
"1313","ATP6V1C2",4,"RNA","Original"
"1314","ATP6V1D",4,"RNA","Original"
"1315","ATP6V1E1",4,"RNA","Original"
"1316","ATP6V1E2",4,"RNA","Original"
"1317","ATP6V1F",4,"RNA","Original"
"1318","ATP6V1G1",4,"RNA","Original"
"1319","ATP6V1G2",4,"RNA","Original"
"1320","ATP6V1G3",4,"RNA","Original"
"1321","ATP6V1H",4,"RNA","Original"
"1322","ATP7A",4,"RNA","Original"
"1323","ATP7B",4,"RNA","Original"
"1324","ATP8A1",4,"RNA","Original"
"1325","ATP8A2",4,"RNA","Original"
"1326","ATP8B1",4,"RNA","Original"
"1327","ATP8B2",4,"RNA","Original"
"1328","ATP8B3",4,"RNA","Original"
"1329","ATP8B4",4,"RNA","Original"
"1330","ATP9A",4,"RNA","Original"
"1331","ATP9B",4,"RNA","Original"
"1332","ATPAF1",4,"RNA","Original"
"1333","ATPAF2",4,"RNA","Original"
"1334","ATPIF1",4,"RNA","Original"
"1335","ATR",4,"RNA","Original"
